game_id,game_date,team_name,player_name,period,minutes_remaining,seconds_remaining,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,htm,vtm,shot_category,made_label
42500314,20260524,San Antonio Spurs,Keldon Johnson,1,6,18,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,22,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Stephon Castle,1,6,9,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-214,130,1,1,SAS,OKC,Jump Shot,Made
42500314,20260524,San Antonio Spurs,Devin Vassell,1,5,40,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,140,1,1,SAS,OKC,Jump Shot,Made
42500314,20260524,San Antonio Spurs,Victor Wembanyama,1,4,40,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,1,SAS,OKC,Dunk / Alley Oop,Made
42500314,20260524,San Antonio Spurs,Stephon Castle,1,3,50,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-10,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Julian Champagnie,1,3,9,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,-12,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Devin Vassell,1,2,41,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,43,124,1,0,SAS,OKC,Fadeaway,Missed
42500314,20260524,San Antonio Spurs,Luke Kornet,1,2,17,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,9,1,1,SAS,OKC,Dunk / Alley Oop,Made
42500314,20260524,San Antonio Spurs,Devin Vassell,1,1,46,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,27,1,1,SAS,OKC,Jump Shot,Made
42500314,20260524,San Antonio Spurs,Stephon Castle,1,1,12,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,13,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,De'Aaron Fox,1,0,51,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,93,163,1,0,SAS,OKC,Pull-Up / Step Back,Missed
42500314,20260524,San Antonio Spurs,De'Aaron Fox,1,0,25,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,11,88,1,0,SAS,OKC,Pull-Up / Step Back,Missed
42500314,20260524,San Antonio Spurs,Carter Bryant,2,11,1,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-11,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,De'Aaron Fox,2,10,37,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-49,71,1,1,SAS,OKC,Fadeaway,Made
42500314,20260524,San Antonio Spurs,Julian Champagnie,2,9,41,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,4,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,De'Aaron Fox,2,8,51,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,4,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,Stephon Castle,2,8,43,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,103,24,1,0,SAS,OKC,Pull-Up / Step Back,Missed
42500314,20260524,San Antonio Spurs,Luke Kornet,2,8,41,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,5,1,1,SAS,OKC,Layup,Made
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,7,40,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-7,179,1,1,SAS,OKC,Jump Shot,Made
42500314,20260524,San Antonio Spurs,Julian Champagnie,2,7,19,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-223,117,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,5,42,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-56,5,1,0,SAS,OKC,Dunk / Alley Oop,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,5,41,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,OKC,Layup,Made
42500314,20260524,San Antonio Spurs,Harrison Barnes,2,4,57,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,5,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,4,23,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-43,247,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,4,16,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,203,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Keldon Johnson,2,3,57,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,3,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,Dylan Harper,2,3,33,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,22,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Keldon Johnson,2,3,13,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,1,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,3,12,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,3,5,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,Dylan Harper,2,2,14,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-9,48,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,1,52,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,OKC,Layup,Made
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,1,12,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,151,71,1,0,SAS,OKC,Fadeaway,Missed
42500314,20260524,San Antonio Spurs,Devin Vassell,2,0,29,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,1,127,1,1,SAS,OKC,Pull-Up / Step Back,Made
42500314,20260524,San Antonio Spurs,Victor Wembanyama,2,0,0,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,42,2,427,1,1,SAS,OKC,Pull-Up / Step Back,Made
42500314,20260524,San Antonio Spurs,Victor Wembanyama,3,11,30,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,6,1,1,SAS,OKC,Dunk / Alley Oop,Made
42500314,20260524,San Antonio Spurs,Stephon Castle,3,11,9,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,5,1,1,SAS,OKC,Layup,Made
42500314,20260524,San Antonio Spurs,Stephon Castle,3,10,45,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,2,1,1,SAS,OKC,Layup,Made
42500314,20260524,San Antonio Spurs,Victor Wembanyama,3,9,57,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,43,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,Stephon Castle,3,9,25,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,8,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,De'Aaron Fox,3,8,43,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,44,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,3,8,26,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,152,1,0,SAS,OKC,Pull-Up / Step Back,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,3,8,6,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,2,1,1,SAS,OKC,Dunk / Alley Oop,Made
42500314,20260524,San Antonio Spurs,Stephon Castle,3,7,17,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,OKC,Dunk / Alley Oop,Made
42500314,20260524,San Antonio Spurs,Stephon Castle,3,6,45,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,178,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Harrison Barnes,3,6,3,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,2,1,0,SAS,OKC,Hook Shot,Missed
42500314,20260524,San Antonio Spurs,De'Aaron Fox,3,5,39,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-74,251,1,1,SAS,OKC,Jump Shot,Made
42500314,20260524,San Antonio Spurs,De'Aaron Fox,3,5,1,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-31,86,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Devin Vassell,3,4,29,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,0,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Dylan Harper,3,4,26,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,SAS,OKC,Layup,Made
42500314,20260524,San Antonio Spurs,De'Aaron Fox,3,3,34,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-38,111,1,0,SAS,OKC,Pull-Up / Step Back,Missed
42500314,20260524,San Antonio Spurs,Julian Champagnie,3,3,17,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-20,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Keldon Johnson,3,2,54,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-6,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,De'Aaron Fox,3,2,15,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-4,1,1,SAS,OKC,Layup,Made
42500314,20260524,San Antonio Spurs,Victor Wembanyama,3,2,0,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-1,1,0,SAS,OKC,Dunk / Alley Oop,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,3,1,27,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,151,228,1,1,SAS,OKC,Jump Shot,Made
42500314,20260524,San Antonio Spurs,Harrison Barnes,3,0,47,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-4,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Keldon Johnson,3,0,14,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,128,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Keldon Johnson,4,11,35,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,-1,1,1,SAS,OKC,Layup,Made
42500314,20260524,San Antonio Spurs,Devin Vassell,4,11,10,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,202,155,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Harrison Barnes,4,10,26,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,7,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Victor Wembanyama,4,10,0,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,1,1,1,SAS,OKC,Dunk / Alley Oop,Made
42500314,20260524,San Antonio Spurs,Keldon Johnson,4,9,21,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,1,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,De'Aaron Fox,4,8,32,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-20,107,1,1,SAS,OKC,Pull-Up / Step Back,Made
42500314,20260524,San Antonio Spurs,De'Aaron Fox,4,7,55,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-67,248,1,0,SAS,OKC,Pull-Up / Step Back,Missed
42500314,20260524,San Antonio Spurs,Luke Kornet,4,7,53,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,Keldon Johnson,4,7,30,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-62,223,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Stephon Castle,4,6,52,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,12,1,0,SAS,OKC,Layup,Missed
42500314,20260524,San Antonio Spurs,Luke Kornet,4,5,16,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,10,1,1,SAS,OKC,Dunk / Alley Oop,Made
42500314,20260524,San Antonio Spurs,De'Aaron Fox,4,4,46,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-100,142,1,0,SAS,OKC,Pull-Up / Step Back,Missed
42500314,20260524,San Antonio Spurs,Dylan Harper,4,4,21,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,SAS,OKC,Dunk / Alley Oop,Made
42500314,20260524,San Antonio Spurs,De'Aaron Fox,4,3,45,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-75,-15,1,1,SAS,OKC,Jump Shot,Made
42500314,20260524,San Antonio Spurs,Keldon Johnson,4,3,10,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-180,184,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Kelly Olynyk,4,2,44,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-13,142,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Kelly Olynyk,4,2,41,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,11,251,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Keldon Johnson,4,2,11,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,5,1,1,SAS,OKC,Layup,Made
42500314,20260524,San Antonio Spurs,Jordan McLaughlin,4,1,54,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-13,1,1,SAS,OKC,Jump Shot,Made
42500314,20260524,San Antonio Spurs,Keldon Johnson,4,1,30,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,214,147,1,0,SAS,OKC,Jump Shot,Missed
42500314,20260524,San Antonio Spurs,Jordan McLaughlin,4,1,1,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-4,256,1,0,SAS,OKC,Pull-Up / Step Back,Missed
42500314,20260524,San Antonio Spurs,Kelly Olynyk,4,0,38,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-180,175,1,1,SAS,OKC,Jump Shot,Made
42500315,20260526,San Antonio Spurs,De'Aaron Fox,1,11,47,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,235,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Julian Champagnie,1,11,21,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,106,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Devin Vassell,1,10,47,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,222,128,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,De'Aaron Fox,1,10,23,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,12,1,0,OKC,SAS,Layup,Missed
42500315,20260526,San Antonio Spurs,Stephon Castle,1,9,56,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,140,220,1,1,OKC,SAS,Pull-Up / Step Back,Made
42500315,20260526,San Antonio Spurs,De'Aaron Fox,1,9,30,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-49,39,1,1,OKC,SAS,Jump Shot,Made
42500315,20260526,San Antonio Spurs,De'Aaron Fox,1,8,54,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-206,154,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Julian Champagnie,1,8,21,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-10,1,1,OKC,SAS,Jump Shot,Made
42500315,20260526,San Antonio Spurs,Julian Champagnie,1,7,57,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-225,107,1,1,OKC,SAS,Jump Shot,Made
42500315,20260526,San Antonio Spurs,De'Aaron Fox,1,7,17,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,18,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Julian Champagnie,1,6,37,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,13,1,1,OKC,SAS,Layup,Made
42500315,20260526,San Antonio Spurs,Julian Champagnie,1,6,18,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,202,1,1,OKC,SAS,Jump Shot,Made
42500315,20260526,San Antonio Spurs,Julian Champagnie,1,5,46,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-26,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Julian Champagnie,1,5,33,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-178,185,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Stephon Castle,1,4,59,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,21,1,0,OKC,SAS,Layup,Missed
42500315,20260526,San Antonio Spurs,Dylan Harper,1,4,39,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,17,1,0,OKC,SAS,Layup,Missed
42500315,20260526,San Antonio Spurs,Julian Champagnie,1,4,38,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,OKC,SAS,Dunk / Alley Oop,Made
42500315,20260526,San Antonio Spurs,Keldon Johnson,1,3,43,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,57,40,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Victor Wembanyama,1,3,15,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,12,1,1,OKC,SAS,Dunk / Alley Oop,Made
42500315,20260526,San Antonio Spurs,Carter Bryant,1,2,34,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-210,163,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Carter Bryant,1,1,45,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,1,OKC,SAS,Dunk / Alley Oop,Made
42500315,20260526,San Antonio Spurs,De'Aaron Fox,1,1,19,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,16,1,0,OKC,SAS,Layup,Missed
42500315,20260526,San Antonio Spurs,Carter Bryant,1,0,55,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-233,120,1,1,OKC,SAS,Jump Shot,Made
42500315,20260526,San Antonio Spurs,Victor Wembanyama,1,0,0,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-115,258,1,0,OKC,SAS,Pull-Up / Step Back,Missed
42500315,20260526,San Antonio Spurs,Stephon Castle,2,10,34,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,218,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Julian Champagnie,2,9,19,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-19,1,1,OKC,SAS,Jump Shot,Made
42500315,20260526,San Antonio Spurs,Victor Wembanyama,2,8,32,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-145,134,1,0,OKC,SAS,Pull-Up / Step Back,Missed
42500315,20260526,San Antonio Spurs,De'Aaron Fox,2,7,34,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,55,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Keldon Johnson,2,7,12,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1,OKC,SAS,Layup,Made
42500315,20260526,San Antonio Spurs,Devin Vassell,2,6,41,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-221,152,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Keldon Johnson,2,6,9,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,1,OKC,SAS,Dunk / Alley Oop,Made
42500315,20260526,San Antonio Spurs,Stephon Castle,2,5,14,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,77,168,1,1,OKC,SAS,Pull-Up / Step Back,Made
42500315,20260526,San Antonio Spurs,Dylan Harper,2,4,42,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-11,39,1,0,OKC,SAS,Layup,Missed
42500315,20260526,San Antonio Spurs,Victor Wembanyama,2,4,39,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,13,1,0,OKC,SAS,Layup,Missed
42500315,20260526,San Antonio Spurs,Devin Vassell,2,4,16,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,7,143,1,0,OKC,SAS,Pull-Up / Step Back,Missed
42500315,20260526,San Antonio Spurs,Dylan Harper,2,3,47,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,153,1,1,OKC,SAS,Jump Shot,Made
42500315,20260526,San Antonio Spurs,Julian Champagnie,2,3,25,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,21,1,0,OKC,SAS,Layup,Missed
42500315,20260526,San Antonio Spurs,Julian Champagnie,2,3,23,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,23,1,0,OKC,SAS,Hook Shot,Missed
42500315,20260526,San Antonio Spurs,De'Aaron Fox,2,3,11,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-103,130,1,0,OKC,SAS,Pull-Up / Step Back,Missed
42500315,20260526,San Antonio Spurs,Devin Vassell,2,2,36,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-22,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Stephon Castle,2,1,21,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-13,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Victor Wembanyama,2,0,59,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-176,201,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Keldon Johnson,2,0,31,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,46,1,1,OKC,SAS,Jump Shot,Made
42500315,20260526,San Antonio Spurs,Victor Wembanyama,2,0,5,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-34,110,1,1,OKC,SAS,Dunk / Alley Oop,Made
42500315,20260526,San Antonio Spurs,Victor Wembanyama,3,11,21,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,30,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,De'Aaron Fox,3,10,54,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,31,1,0,OKC,SAS,Layup,Missed
42500315,20260526,San Antonio Spurs,Julian Champagnie,3,10,7,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-58,1,1,0,OKC,SAS,Jump Shot,Missed
42500315,20260526,San Antonio Spurs,Stephon Castle,3,9,19,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-1,1,1,OKC,SAS,Layup,Made
42500315,20260526,San Antonio Spurs,Victor Wembanyama,3,8,58,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-4,1,1,OKC,SAS,Dunk / Alley Oop,Made
42500315,20260526,San Antonio Spurs,Stephon Castle,3,8,30,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,47,92,1,1,OKC,SAS,Pull-Up / Step Back,Made
42500315,20260526,San Antonio Spurs,Julian Champagnie,3,8,1,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-2,1,1,OKC,SAS,Layup,Made
